CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,FieldActivityId,SampleDate,SampleTime,Layer,TotalDepth,BiologicalEventId,Source,SampleReplicate,IBIParameter,IBIValue,ProjectIdentifier,Units,SampleVolume,PDepth,Salzone
CB1TF ,Chesapeake Bay-Tidal Fresh Region,16623,39.4331,-76.0596,221798,9/13/2009,13:45:00,,3.5,71800,VERSAR/EME/BEL,S1,TOTAL_SCORE,3.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,GRAND_SCORE,2.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_CARN_OMN,5.88,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_CARN_OMN,6.25,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_CARN_OMN,13.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_DEPO,2.94,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_DEPO,6.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_DEPO,12.5,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PI_ABUND,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PI_BIO,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_ABUND,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_ABUND,2.94,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_ABUND,6.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_BIO,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_BIO,1.16,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,PCT_PS_BIO,1.69,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,SW,0.76,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,SW,1.37,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,SW,2.25,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_ABUND,600.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_ABUND,640.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_ABUND,1360.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.08,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.47,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,12.12,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOTAL_SCORE,1.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOTAL_SCORE,2.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,001,38.41859,-76.4185,221831,9/15/2009,10:32:00,,1.8,71819,VERSAR/EME/BEL,S1,TOTAL_SCORE,2.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,GRAND_SCORE,3.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_CARN_OMN,38.46,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_CARN_OMN,42.86,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_CARN_OMN,44.44,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_DEPO,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_DEPO,7.69,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_DEPO,22.22,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_ABUND,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_ABUND,4.76,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_ABUND,15.38,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_BIO,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_BIO,4.41,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PI_BIO,11.36,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_ABUND,23.08,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_ABUND,28.57,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_ABUND,44.44,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_BIO,1.28,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_BIO,2.22,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,PCT_PS_BIO,38.46,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,SW,2.3,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,SW,2.57,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,SW,2.73,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_ABUND,360.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_ABUND,520.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_ABUND,840.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.21,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,1.44,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,2.81,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,006,38.44079,-76.44439,221840,9/15/2009,11:03:00,,2.4,71824,VERSAR/EME/BEL,S1,TOTAL_SCORE,3.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,GRAND_SCORE,1.89,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_CARN_OMN,4.76,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_CARN_OMN,8.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_CARN_OMN,13.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_DEPO,23.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_DEPO,25.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_DEPO,26.19,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_ABUND,21.43,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_ABUND,29.17,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_ABUND,36.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_BIO,3.79,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_BIO,8.96,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PI_BIO,39.31,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_ABUND,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_ABUND,3.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_ABUND,4.76,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_BIO,0.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_BIO,0.49,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,PCT_PS_BIO,57.46,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,SW,2.37,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,SW,2.8,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,SW,2.87,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_ABUND,960.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_ABUND,1200.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_ABUND,1680.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.81,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,1.64,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,2.14,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOTAL_SCORE,1.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOTAL_SCORE,1.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,015,38.71469,-76.51429,221843,9/15/2009,12:26:00,,2.9,71827,VERSAR/EME/BEL,S1,TOTAL_SCORE,2.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_CARN_OMN,16.18,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_DEPO,16.18,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_PI_ABUND,50.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_PI_BIO,43.69,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_PS_ABUND,7.35,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,PCT_PS_BIO,28.04,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,SW,2.57,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,TOT_ABUND,1544.95996,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.97,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16527,38.63119,-76.50669,221852,9/15/2009,13:07:00,,5.5,71832,VERSAR/EME/BEL,S1,TOTAL_SCORE,2.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_CARN_OMN,45.1,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_DEPO,21.57,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_PI_ABUND,5.88,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_PI_BIO,1.1,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_PS_ABUND,43.14,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,PCT_PS_BIO,32.04,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,SW,3.18,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,TOT_ABUND,1158.71997,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,0.21,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16513,38.4163,-76.2966,221867,9/15/2009,15:46:00,,3.1,71837,VERSAR/EME/BEL,S1,TOTAL_SCORE,3.67,BEN,,,,
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_CARN_OMN,0.13,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_DEPO,0.15,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_PI_ABUND,0.29,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_PI_BIO,1.01,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_PS_ABUND,0.02,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,PCT_PS_BIO,0.02,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,SW,0.07,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,TOT_ABUND,227858.875,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,54.19,BEN,Centimeter,9.0,0.9,HM
EASMH ,Eastern Bay-Mesohaline Region,16525,38.90539,-76.2433,221924,9/18/2009,13:05:00,B ,0.9,71860,VERSAR/EME/BEL,S1,TOTAL_SCORE,1.67,BEN,Centimeter,9.0,0.9,HM
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_CARN_OMN,0.19,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_DEPO,0.03,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_PI_ABUND,0.09,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_PI_BIO,0.79,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_PS_ABUND,0.07,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,PCT_PS_BIO,0.12,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,SW,0.05,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,TOT_ABUND,170740.79688,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,TOT_BIOMASS_G,77.53,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16521,38.7591,-76.3935,221933,9/21/2009,10:38:00,,2.9,71863,VERSAR/EME/BEL,S1,TOTAL_SCORE,1.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_CARN_OMN,57.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_DEPO,4.0,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_PI_ABUND,5.33,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_PI_BIO,36.73,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_PS_ABUND,50.67,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,PCT_PS_BIO,14.97,BEN,,,,
CB4MH ,Chesapeake Bay-Mesohaline Region,16518,38.7079,-76.38909,221936,9/21/2009,11:03:00,,7.4,71864,VERSAR/EME/BEL,S1,SW,2.79,BEN,,,,
