CBSeg2003,CBSeg2003Description,Station,Latitude,Longitude,HUC8,CatalogingUnitDescription,EventId,Source,SampleType,SampleDate,GMethod,TSN,LifeStageDescription,LatinName,ReportingValue,ReportingUnit
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,57411.0,79.0,Nemertea,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M20,37.7558,-75.99544,,,70431.0,ODU/BEL,D,7/17/2007,97.0,66107.0,89.0,Glycera dibranchiata,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M16,37.5783,-75.94653,,,70426.0,ODU/BEL,D,7/17/2007,97.0,65366.0,89.0,Phyllodoce arenae,4.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M20,37.7558,-75.99544,,,70431.0,ODU/BEL,D,7/17/2007,97.0,93331.0,89.0,Ampelisca verrilli,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,67420.0,89.0,Heteromastus filiformis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M16,37.5783,-75.94653,,,70426.0,ODU/BEL,D,7/17/2007,97.0,67439.0,89.0,Mediomastus ambiseta,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,65762.0,89.0,Brania wellfleetensis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M20,37.7558,-75.99544,,,70431.0,ODU/BEL,D,7/17/2007,97.0,67439.0,89.0,Mediomastus ambiseta,0.002,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,76117.0,89.0,Acteocina canaliculata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,66939.0,89.0,Streblospio benedicti,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M21,37.7615,-75.9538,,,70429.0,ODU/BEL,D,7/17/2007,97.0,90790.0,89.0,Leucon americanus,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M21,37.7615,-75.9538,,,70429.0,ODU/BEL,D,7/17/2007,97.0,54089.0,89.0,Stylochus ellipticus,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M16,37.5783,-75.94653,,,70426.0,ODU/BEL,D,7/17/2007,97.0,65366.0,89.0,Phyllodoce arenae,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,158616.0,79.0,Hemichordata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M19,37.74451,-75.84626,,,70428.0,ODU/BEL,D,7/17/2007,97.0,555698.0,89.0,Podarkeopsis levifuscina,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,555698.0,89.0,Podarkeopsis levifuscina,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,93331.0,89.0,Ampelisca verrilli,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,65918.0,89.0,Neanthes succinea,57.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,65918.0,89.0,Neanthes succinea,0.032,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,76117.0,89.0,Acteocina canaliculata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,81088.0,89.0,Tellina agilis,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,57411.0,79.0,Nemertea,0.004,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,93331.0,89.0,Ampelisca verrilli,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,12.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,91033.0,89.0,Cyclaspis varians,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,65366.0,89.0,Phyllodoce arenae,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,80685.0,89.0,Aligena elevata,0.002,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67528.0,89.0,Clymenella torquata,0.012,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,54089.0,89.0,Stylochus ellipticus,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66949.0,89.0,Scolelepis texana,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66937.0,89.0,Paraprionospio pinnata,0.004,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,81088.0,89.0,Tellina agilis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66939.0,89.0,Streblospio benedicti,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66937.0,89.0,Paraprionospio pinnata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66949.0,89.0,Scolelepis texana,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,94214.0,89.0,Listriella clymenellae,21.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,81511.0,89.0,Gemma gemma,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,94213.0,89.0,Listriella barnardi,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66697.0,89.0,Paraonis fulgens,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,90790.0,89.0,Leucon americanus,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66107.0,89.0,Glycera dibranchiata,0.002,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66949.0,89.0,Scolelepis texana,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,93982.0,89.0,Acanthohaustorius millsi,17.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66937.0,89.0,Paraprionospio pinnata,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,65544.0,89.0,Ancistrosyllis jonesi,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,65761.0,89.0,Brania clavata,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,52489.0,89.0,Edwardsia elegans,4.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,54089.0,89.0,Stylochus ellipticus,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,555698.0,89.0,Podarkeopsis levifuscina,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,65366.0,89.0,Phyllodoce arenae,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,65918.0,89.0,Neanthes succinea,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,96737.0,89.0,Ogyrides alphaerostris,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,94728.0,89.0,Rhepoxynius epistomus,9.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67420.0,89.0,Heteromastus filiformis,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,65918.0,89.0,Neanthes succinea,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,96737.0,89.0,Ogyrides alphaerostris,0.003,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66854.0,89.0,Prionospio perkinsi,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,81511.0,89.0,Gemma gemma,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,92627.0,89.0,Edotea triloba,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66847.0,89.0,Apoprionospio pygmaea,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,57411.0,79.0,Nemertea,4.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,94214.0,89.0,Listriella clymenellae,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,65544.0,89.0,Ancistrosyllis jonesi,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66847.0,89.0,Apoprionospio pygmaea,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66697.0,89.0,Paraonis fulgens,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,555698.0,89.0,Podarkeopsis levifuscina,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66854.0,89.0,Prionospio perkinsi,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66697.0,89.0,Paraonis fulgens,6.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,81511.0,89.0,Gemma gemma,6.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,92627.0,89.0,Edotea triloba,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,20.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67528.0,89.0,Clymenella torquata,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,81088.0,89.0,Tellina agilis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,98209.0,89.0,Upogebia affinis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,94728.0,89.0,Rhepoxynius epistomus,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,155462.0,79.0,Phoronis,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,57411.0,79.0,Nemertea,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,0.008,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,10.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,93982.0,89.0,Acanthohaustorius millsi,0.003,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,98209.0,89.0,Upogebia affinis,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,81088.0,89.0,Tellina agilis,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,155462.0,79.0,Phoronis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,10.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,76117.0,89.0,Acteocina canaliculata,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67420.0,89.0,Heteromastus filiformis,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,67528.0,89.0,Clymenella torquata,6.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66939.0,89.0,Streblospio benedicti,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,158616.0,79.0,Hemichordata,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,656551.0,225.0,Ameroculodes,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67420.0,89.0,Heteromastus filiformis,9.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,65366.0,89.0,Phyllodoce arenae,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67528.0,89.0,Clymenella torquata,0.014,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,656551.0,225.0,Ameroculodes,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,4.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,0.003,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,91033.0,89.0,Cyclaspis varians,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66132.0,89.0,Glycinde solitaria,4.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,65366.0,89.0,Phyllodoce arenae,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,80685.0,89.0,Aligena elevata,6.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,66937.0,89.0,Paraprionospio pinnata,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,90790.0,89.0,Leucon americanus,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,155462.0,79.0,Phoronis,3.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,93331.0,89.0,Ampelisca verrilli,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,65761.0,89.0,Brania clavata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,555698.0,89.0,Podarkeopsis levifuscina,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67439.0,89.0,Mediomastus ambiseta,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66949.0,89.0,Scolelepis texana,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,81511.0,89.0,Gemma gemma,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,67420.0,89.0,Heteromastus filiformis,0.005,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,52489.0,89.0,Edwardsia elegans,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,94213.0,89.0,Listriella barnardi,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,93331.0,89.0,Ampelisca verrilli,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,66697.0,89.0,Paraonis fulgens,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,76117.0,89.0,Acteocina canaliculata,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,68015.0,89.0,Loimia medusa,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,66653.0,79.0,Leitoscoloplos,0.005,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M26,37.61426,-75.91865,,,70664.0,ODU/BEL,D,8/29/2007,97.0,66107.0,89.0,Glycera dibranchiata,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,158616.0,79.0,Hemichordata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M18,37.7054,-75.8863,,,70663.0,ODU/BEL,D,8/29/2007,97.0,76117.0,89.0,Acteocina canaliculata,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M10,37.30393,-76.03238,,,70666.0,ODU/BEL,D,8/29/2007,97.0,155462.0,79.0,Phoronis,0.002,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,14M17,37.61053,-75.8893,,,70665.0,ODU/BEL,D,8/29/2007,97.0,57411.0,79.0,Nemertea,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,66939.0,89.0,Streblospio benedicti,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,66132.0,89.0,Glycinde solitaria,6.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,91033.0,89.0,Cyclaspis varians,0.001,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,656551.0,225.0,Ameroculodes,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,91033.0,89.0,Cyclaspis varians,1.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,93982.0,89.0,Acanthohaustorius millsi,0.007,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,57411.0,79.0,Nemertea,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,67439.0,89.0,Mediomastus ambiseta,2.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,93982.0,89.0,Acanthohaustorius millsi,20.0,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,57411.0,79.0,Nemertea,0.002,CM
CB7PH ,Chesapeake Bay-Polyhaline Region,15M14,37.55394,-75.95075,,,71086.0,ODU/BEL,D,8/6/2008,97.0,65266.0,89.0,Eteone heteropoda,3.0,CM
